year,type,country,activity,sex,age,fatal,time,species
1992,Boating,USA,Kayaking,M,46,N,12,White Shark
1992,Unprovoked,USA,Diving,M,40,N,14,Unknown Shark
1992,Unprovoked,USA,Surfing,M,17,N,14,Unknown Shark
1992,Unprovoked,USA,Surfing,M,18,Y,9,Tiger Shark
1992,Unprovoked,USA,Diving,M,40,N,11,White Shark
1992,Unprovoked,USA,Surfing,M,28,N,7,Tiger Shark
1992,Unprovoked,BRZ,Surfing,M,18,N,12,Unknown Shark
1992,Unprovoked,AUS,Surfing,M,28,Y,14,White Shark
1992,Unprovoked,BRZ,Surfing,M,18,N,12,Unknown Shark
1992,Unprovoked,USA,Surfing,M,20,N,17,White Shark
1992,Unprovoked,USA,Standing,F,18,N,15,Unknown Shark
1992,Unprovoked,AUS,Surfing,M,17,N,17,White Shark
1992,Unprovoked,USA,Fishing,M,18,N,15,Unknown Shark
1992,Unprovoked,USA,Surfing,M,22,N,17,White Shark
1992,Unprovoked,USA,Standing,F,42,N,12,Unknown Shark
1992,Unprovoked,BRZ,Surfing,M,18,N,10,Unknown Shark
1992,Unprovoked,REU,Surfing,M,16,Y,14,Bull Shark
1992,Boating,JP,Fishing,M,18,N,12,White Shark
1992,Unprovoked,REU,Surfing,M,18,Y,14,Tiger Shark
1992,Unprovoked,NZ,Diving,M,18,N,15,White Shark
1992,Unprovoked,SA,Surfing,M,35,N,13,Unknown Shark
1992,Unprovoked,JP,Diving,M,41,Y,15,White Shark
1992,Boating,JP,Fishing,M,18,N,10,Unknown Shark
1992,Unprovoked,USA,Surfing,M,21,N,9,White Shark
1992,Unprovoked,USA,Surfing,M,18,Y,12,Tiger Shark
1992,Unprovoked,JP,Diving,M,18,N,10,Unknown Shark
1992,Unprovoked,AUS,Surfing,M,19,N,19,Unknown Shark
1992,Unprovoked,REU,Fishing,M,18,N,16,Grey Shark
1992,Unprovoked,AUS,Surfing,M,19,N,20,Whaler Shark
1992,Unprovoked,SA,Swimming,M,19,N,17,Zambesi Shark
1992,Unprovoked,SA,Fishing,M,36,N,17,Blacktip Shark
1991,Unprovoked,USA,Diving,M,25,N,15,White Shark
1991,Unprovoked,USA,Diving,F,41,Y,9,Tiger Shark
1991,Unprovoked,USA,Diving,F,18,N,9,Tiger Shark
1991,Unprovoked,USA,Fishing,M,18,Y,16,Tiger Shark
1991,Provoked,USA,Fishing,M,18,N,12,Unknown Shark
1991,Unprovoked,USA,Surfing,M,21,N,8,Unknown Shark
1991,Unprovoked,USA,Surfing,M,32,N,7,White Shark
1991,Unprovoked,BAH,Fishing,M,32,N,17,Unknown Shark
1991,Unprovoked,AUS,Diving,M,19,Y,15,White Shark
1991,Provoked,AUS,Messing with Sharks,M,36,N,12,Unknown Shark
1991,Unprovoked,USA,Swimming,M,23,N,13,Sand Shark
1991,Unprovoked,USA,Wading,F,10,N,16,Unknown Shark
1991,Boating,IT,Sailing,F,40,N,15,White Shark
1991,Unprovoked,USA,Swimming,M,22,N,18,Unknown Shark
1991,Unprovoked,REU,Surfing,M,30,N,17,Tiger Shark
1991,Unprovoked,USA,Surfing,M,32,N,9,White Shark
1991,Unprovoked,USA,Surfing,M,18,N,17,Unknown Shark
1991,Unprovoked,USA,Swimming,M,31,N,11,Bull Shark
1991,Unprovoked,USA,Surfing,M,23,N,16,Unknown Shark
1991,Unprovoked,SA,Diving,M,18,N,13,White Shark
1991,Provoked,BRZ,Fishing,M,18,N,12,Unknown Shark
1991,Provoked,USA,Diving,M,18,N,9,Unknown Shark
1991,Unprovoked,USA,Surfing,M,22,N,11,Unknown Shark
1991,Unprovoked,USA,Surfing,M,18,N,17,Unknown Shark
1991,Unprovoked,USA,Surfing,M,38,N,9,White Shark
1991,Unprovoked,SA,Fishing,M,20,N,12,White Shark
1991,Unprovoked,AUS,Swimming,M,35,N,8,Unknown Shark
1990,Unprovoked,USA,Diving,F,18,N,15,White Shark
1990,Unprovoked,USA,Surfing,M,24,N,9,Unknown Shark
1990,Unprovoked,USA,Surfing,M,50,N,16,Unknown Shark
1990,Unprovoked,USA,Surfing,M,18,N,15,Unknown Shark
1990,Unprovoked,AUS,Swimming,M,26,N,20,Unknown Shark
1990,Unprovoked,AUS,Surfing,M,18,N,10,Unknown Shark
1990,Unprovoked,USA,Surfing,M,25,N,16,Spinner Shark
1990,Unprovoked,USA,Surfing,M,43,N,15,Tiger Shark
1990,Unprovoked,USA,Surfing,M,19,N,12,Unknown Shark
1990,Unprovoked,SA,Fishing,M,26,N,13,White Shark
1990,Unprovoked,USA,Fishing,M,49,N,13,White Shark
1990,Boating,USA,Kayaking,M,44,N,17,White Shark
1990,Unprovoked,USA,Surfing,M,22,N,16,White Shark
1990,Unprovoked,USA,Fishing,M,18,N,13,Unknown Shark
1990,Unprovoked,USA,Wading,F,53,N,10,Unknown Shark
1990,Unprovoked,SA,Diving,F,21,Y,15,White Shark
1990,Unprovoked,BAH,Fishing,M,38,N,14,Unknown Shark
1990,Unprovoked,SA,Surfing,M,22,N,12,White Shark
1990,Unprovoked,SA,Surfing,M,23,N,14,White Shark
1990,Unprovoked,AUS,Surfing,M,31,N,5,Tiger Shark
1990,Unprovoked,REU,Surfing,M,18,N,17,Bull Shark
1990,Unprovoked,USA,Fishing,M,18,Y,21,Unknown Shark
1989,Unprovoked,SA,Fishing,M,29,Y,12,White Shark
1989,Unprovoked,USA,Wading,M,18,N,18,Unknown Shark
1989,Unprovoked,AUS,Surfing,M,17,N,14,White Shark
1989,Unprovoked,USA,Diving,M,18,N,16,Unknown Shark
1989,Unprovoked,USA,Surfing,M,12,N,10,Unknown Shark
1989,Unprovoked,USA,Diving,M,49,N,12,Unknown Shark
1989,Unprovoked,SA,Diving,M,29,N,14,White Shark
1989,Provoked,USA,Fishing,M,51,N,12,Unknown Shark
1989,Unprovoked,USA,Diving,M,38,N,12,White Shark
1989,Provoked,AUS,Fishing,M,30,N,12,Nurse Shark
1989,Unprovoked,SA,Surfing,M,21,N,10,White Shark
1989,Unprovoked,AUS,Surfing,M,17,N,6,Whaler Shark
1989,Unprovoked,SA,Surfing,M,34,N,10,White Shark
1989,Unprovoked,USA,Surfing,M,16,N,12,Unknown Shark
1989,Unprovoked,IT,Surfing,M,18,N,15,White Shark
1989,Unprovoked,SA,Surfing,M,16,N,16,White Shark
1989,Unprovoked,SA,Diving,M,28,N,15,White Shark
1989,Unprovoked,USA,Surfing,M,18,N,10,White Shark
1989,Boating,USA,Surfing,M,18,N,10,White Shark
1989,Unprovoked,AUS,Surfing,M,27,Y,20,White Shark
1989,Unprovoked,SA,Surfing,M,26,N,13,Unknown Shark
1989,Unprovoked,IT,Swimming,M,47,Y,10,White Shark
1989,Unprovoked,USA,Kayaking,M,24,N,10,Unknown Shark
1989,Unprovoked,USA,Kayaking,F,24,Y,10,White Shark
1989,Unprovoked,SA,Lifesaving drill,M,19,N,18,Unknown Shark
1989,Unprovoked,AUS,Surfing,M,17,N,17,Tiger Shark
1988,Sea Disaster,AUS,Swimming,M,17,Y,10,Unknown Shark
1988,Sea Disaster,AUS,Swimming,M,62,Y,19,Unknown Shark
1988,Unprovoked,USA,Surfing,M,21,N,17,White Shark
1988,Unprovoked,USA,Surfing,M,23,N,18,Unknown Shark
1988,Unprovoked,AUS,Surfing,M,15,N,12,Unknown Shark
1988,Unprovoked,USA,Surfing,M,21,N,12,Unknown Shark
1988,Unprovoked,USA,Walking,F,18,N,15,Unknown Shark
1988,Unprovoked,USA,Diving,M,38,Y,15,Bull Shark
1988,Unprovoked,USA,Surfing,M,27,N,9,White Shark
1988,Unprovoked,USA,Swimming,F,15,N,10,Unknown Shark
1988,Unprovoked,USA,Surfing,M,37,N,12,Unknown Shark
1988,Unprovoked,SA,Fishing,M,36,N,9,White Shark
1988,Unprovoked,USA,Swimming,M,37,N,16,Sand Shark
1988,Unprovoked,USA,Swimming,M,12,N,12,Unknown Shark
1988,Unprovoked,USA,Surfing,M,25,N,8,Unknown Shark
1988,Unprovoked,USA,Surfing,M,31,N,18,Unknown Shark
1988,Unprovoked,USA,Surfing,M,29,N,11,Unknown Shark
1988,Unprovoked,REU,Fishing,M,18,Y,17,Unknown Shark
1988,Unprovoked,USA,Swimming,M,24,N,18,Unknown Shark
1988,Unprovoked,SA,Surfing,M,17,N,16,Unknown Shark
1988,Unprovoked,SA,Surfing,M,20,N,17,Grey Shark
1988,Unprovoked,SA,Surfing,F,15,N,7,Unknown Shark
1988,Unprovoked,SA,Surfing,M,22,N,6,Unknown Shark
1988,Provoked,SA,Messing with Sharks,M,33,N,11,Unknown Shark
1987,Unprovoked,USA,Surfing,M,16,N,13,Blacktip Shark
1987,Unprovoked,USA,Surfing,M,20,N,17,Unknown Shark
1987,Unprovoked,SA,Surfing,M,14,N,16,Unknown Shark
1987,Unprovoked,SA,Fishing,M,21,N,12,White Shark
1987,Unprovoked,SA,Surfing,M,24,N,11,White Shark
1987,Unprovoked,USA,Wading,M,12,N,11,Unknown Shark
1987,Unprovoked,USA,Surfing,M,40,N,7,White Shark
1987,Unprovoked,USA,Surfing,M,27,N,9,Unknown Shark
1987,Unprovoked,USA,Surfing,F,32,N,18,Unknown Shark
1987,Unprovoked,USA,Wading,F,16,N,14,Unknown Shark
1987,Unprovoked,BAH,Diving,M,35,N,13,Unknown Shark
1987,Provoked,USA,Fishing,M,18,N,12,Blacktip Shark
1987,Unprovoked,USA,Swimming,F,16,N,18,Unknown Shark
1987,Unprovoked,VAN,Swimming,M,8,Y,12,Unknown Shark
1987,Unprovoked,SA,Fishing,M,30,N,12,White Shark
1987,Unprovoked,AUS,Swimming,M,37,N,7,Unknown Shark
1986,Unprovoked,SA,Fishing,M,18,N,14,Raggedtooth Shark
1986,Unprovoked,SA,Surfing,M,21,Y,17,White Shark
1986,Unprovoked,USA,Surfing,M,40,N,14,Blacktip Shark
1986,Unprovoked,USA,Fishing,M,27,N,10,White Shark
1986,Unprovoked,USA,Surfing,M,17,N,10,Unknown Shark
1986,Unprovoked,USA,Surfing,M,26,N,10,Unknown Shark
1986,Unprovoked,USA,Swimming,F,6,N,18,Lemon Shark
1986,Unprovoked,SA,Surfing,M,32,N,11,Unknown Shark
1986,Unprovoked,SA,Fishing,M,35,N,11,Unknown Shark
1986,Unprovoked,SA,Fishing,M,26,N,17,Unknown Shark
1986,Unprovoked,ESP,Surfing,M,18,N,10,White Shark
1986,Unprovoked,SA,Swimming,M,26,N,16,Unknown Shark
1986,Unprovoked,SA,Surfing,M,21,N,12,White Shark
1986,Unprovoked,SA,Surfing,M,18,N,18,Unknown Shark
1986,Unprovoked,SA,Swimming,M,46,N,18,Raggedtooth Shark
1986,Unprovoked,SA,Fishing,M,29,N,13,Raggedtooth Shark
1986,Unprovoked,AUS,Surfing,M,29,N,6,Whaler Shark
1986,Unprovoked,USA,Surfing,M,22,N,8,Blacktip Shark
1986,Unprovoked,USA,Surfing,M,16,N,13,Unknown Shark
1985,Provoked,AUS,Fishing,M,18,N,12,Unknown Shark
1985,Unprovoked,SA,Surfing,M,22,N,8,White Shark
1985,Unprovoked,USA,Diving,M,46,N,16,Unknown Shark
1985,Unprovoked,USA,Diving,M,18,N,15,Unknown Shark
1985,Unprovoked,USA,Swimming,M,17,N,12,Unknown Shark
1985,Unprovoked,USA,Wading,M,11,N,13,Unknown Shark
1985,Unprovoked,USA,Diving,M,67,N,10,Unknown Shark
1985,Unprovoked,USA,Wading,F,13,N,17,Hammerhead Shark
1985,Unprovoked,USA,Surfing,M,15,N,10,Unknown Shark
1985,Unprovoked,IT,Diving,M,13,N,16,White Shark
1985,Unprovoked,AUS,Diving,F,33,Y,12,White Shark
1985,Unprovoked,USA,Diving,M,29,N,12,White Shark
1985,Unprovoked,USA,Surfing,M,16,N,12,Unknown Shark
1985,Unprovoked,SA,Swimming,M,15,N,18,Raggedtooth Shark
1985,Unprovoked,SA,Surfing,M,18,N,18,White Shark
1985,Unprovoked,SA,Fishing,M,34,N,11,White Shark
1985,Provoked,SA,Fishing,M,20,N,11,Unknown Shark
1984,Unprovoked,AUS,Sailing,M,16,Y,12,Tiger Shark
1984,Unprovoked,USA,Swimming,M,22,N,14,Unknown Shark
1984,Unprovoked,USA,Surfing,F,23,N,13,Unknown Shark
1984,Unprovoked,USA,Wading,F,77,N,12,Unknown Shark
1984,Unprovoked,USA,Surfing,M,15,N,15,Blacktip Shark
1984,Unprovoked,USA,Surfing,M,25,N,15,White Shark
1984,Unprovoked,USA,Diving,M,18,N,10,White Shark
1984,Unprovoked,USA,Surfing,M,17,N,14,Unknown Shark
1984,Unprovoked,USA,Surfing,M,16,N,10,Hammerhead Shark
1984,Unprovoked,USA,Wading,M,18,N,15,Blue Shark
1984,Unprovoked,USA,Diving,M,28,Y,8,White Shark
1984,Provoked,MEX,Fishing,M,18,N,17,White Shark
1984,Unprovoked,USA,Swimming,F,13,N,14,Unknown Shark
1984,Unprovoked,USA,Swimming,F,18,N,12,Unknown Shark
1984,Unprovoked,SA,Fishing,M,21,N,11,Unknown Shark
1984,Unprovoked,USA,Fishing,M,30,N,18,Unknown Shark
1984,Unprovoked,SA,Surfing,M,27,N,17,White Shark
1984,Unprovoked,USA,Surfing,F,13,N,17,Hammerhead Shark
1984,Unprovoked,SA,Fishing,M,28,N,13,Unknown Shark
1984,Unprovoked,SA,Surfing,M,18,N,17,Unknown Shark
1984,Provoked,SA,Fishing,M,18,N,22,Raggedtooth Shark
1984,Provoked,SA,Diving,M,33,N,9,Unknown Shark
1984,Unprovoked,SA,Swimming,M,14,N,9,Raggedtooth Shark
1983,Unprovoked,GR,Fishing,M,36,N,2,Unknown Shark
1983,Unprovoked,USA,Surfing,M,17,N,15,Unknown Shark
1983,Unprovoked,SA,Swimming,M,16,N,12,Unknown Shark
1983,Unprovoked,SA,Swimming,M,47,N,8,Raggedtooth Shark
1983,Unprovoked,USA,Surfing,M,18,N,10,White Shark
1983,Unprovoked,SA,Fishing,M,29,N,10,White Shark
1983,Unprovoked,USA,Swimming,F,14,N,10,Sand Shark
1983,Unprovoked,USA,Diving,F,22,N,10,Bull Shark
1983,Sea Disaster,AUS,Swimming,F,21,Y,4,Tiger Shark
1983,Sea Disaster,AUS,Swimming,M,24,Y,22,Tiger Shark
1983,Sea Disaster,AUS,Swimming,M,28,N,22,Tiger Shark
1983,Unprovoked,USA,Surfing,F,39,N,12,Hammerhead Shark
1983,Unprovoked,BAH,Fishing,M,13,N,12,Unknown Shark
1983,Unprovoked,USA,Swimming,M,42,N,11,Unknown Shark
1983,Unprovoked,BAH,Fishing,M,15,Y,16,Unknown Shark
1983,Unprovoked,USA,Fishing,M,21,N,16,Unknown Shark
1983,Unprovoked,BAH,Surfing,M,30,N,11,Blacktip Shark
1983,Unprovoked,BAH,Fishing,M,18,N,17,Reef Shark
1983,Unprovoked,USA,Surfing,M,21,N,18,Unknown Shark
1983,Unprovoked,USA,Surfing,M,22,N,14,Unknown Shark
1983,Unprovoked,SA,Fishing,M,27,N,19,Raggedtooth Shark
1983,Unprovoked,USA,Surfing,M,16,N,11,Unknown Shark
1983,Unprovoked,SA,Fishing,M,17,N,11,Unknown Shark
1983,Unprovoked,SA,Surfing,M,18,N,12,Blacktip Shark
1983,Unprovoked,SA,Surfing,M,16,N,12,Unknown Shark
1983,Unprovoked,SA,Surfing,M,22,N,18,Unknown Shark
1983,Unprovoked,SA,Fishing,M,32,N,13,White Shark
1982,Unprovoked,USA,Surfing,M,26,N,11,Unknown Shark
1982,Unprovoked,SA,Surfing,M,16,N,16,Unknown Shark
1982,Unprovoked,SA,Surfing,M,16,N,14,White Shark
1982,Unprovoked,USA,Surfing,M,20,N,13,Unknown Shark
1982,Unprovoked,USA,Diving,M,36,N,10,White Shark
1982,Unprovoked,USA,Diving,M,28,N,14,White Shark
1982,Unprovoked,USA,Surfing,M,17,N,10,Unknown Shark
1982,Unprovoked,SA,Swimming,F,18,N,12,Unknown Shark
1982,Unprovoked,SA,Surfing,M,20,N,16,Unknown Shark
1982,Unprovoked,SA,Surfing,M,38,N,16,White Shark
1982,Unprovoked,USA,Surfing,M,26,N,11,White Shark
1982,Unprovoked,USA,Swimming,M,17,N,12,Unknown Shark
1982,Unprovoked,USA,Swimming,F,19,N,14,Unknown Shark
1982,Unprovoked,SA,Surfing,M,27,Y,9,White Shark
1982,Unprovoked,USA,Swimming,M,20,N,16,Unknown Shark
1982,Unprovoked,USA,Surfing,F,8,N,11,Unknown Shark
1982,Unprovoked,USA,Surfing,M,16,N,14,Unknown Shark
1982,Unprovoked,AUS,Surfing,M,20,Y,12,Unknown Shark
1982,Unprovoked,USA,Diving,M,18,N,11,White Shark
1982,Unprovoked,SA,Swimming,M,20,N,16,Raggedtooth Shark
1981,Unprovoked,USA,Surfing,M,24,Y,10,White Shark
1981,Unprovoked,REU,Fishing,M,18,N,12,Unknown Shark
1981,Unprovoked,USA,Swimming,M,19,N,11,Unknown Shark
1981,Unprovoked,USA,Surfing,M,18,N,9,Unknown Shark
1981,Unprovoked,USA,Surfing,M,28,N,18,Unknown Shark
1981,Unprovoked,USA,Surfing,M,25,N,12,Unknown Shark
1981,Unprovoked,USA,Surfing,M,24,N,10,Unknown Shark
1981,Unprovoked,BAH,Diving,M,53,N,12,Mako Shark
1981,Unprovoked,SA,Surfing,M,32,N,10,Unknown Shark
1981,Unprovoked,USA,Fishing,M,18,N,18,Unknown Shark
1981,Unprovoked,SK,Diving,F,27,Y,12,White Shark
1981,Unprovoked,SA,Surfing,M,27,N,8,Raggedtooth Shark
1981,Unprovoked,SA,Surfing,M,19,N,14,Raggedtooth Shark
1981,Unprovoked,SA,Surfing,M,24,N,9,Tiger Shark
1981,Unprovoked,USA,Standing,M,19,N,15,Bull Shark
1981,Unprovoked,USA,Surfing,M,24,N,17,Unknown Shark
1981,Unprovoked,CHI,Fishing,M,18,N,10,White Shark
1981,Unprovoked,SA,Swimming,M,30,N,17,Blacktip Shark
1981,Unprovoked,USA,Surfing,M,15,N,13,Hammerhead Shark
1981,Unprovoked,AUS,Surfing,M,27,N,7,Tiger Shark
1980,Unprovoked,SA,Surfing,M,25,N,17,Unknown Shark
1980,Unprovoked,REU,Fishing,M,22,N,15,White Shark
1980,Unprovoked,USA,Surfing,M,29,N,15,White Shark
1980,Unprovoked,USA,Surfing,M,19,N,9,White Shark
1980,Unprovoked,USA,Surfing,M,15,N,15,Unknown Shark
1980,Unprovoked,USA,Standing,F,22,N,12,Unknown Shark
1980,Unprovoked,SA,Surfing,M,22,N,8,Unknown Shark
1980,Sea Disaster,PHI,Swimming,M,18,Y,22,Unknown Shark
1980,Unprovoked,MEX,Surfing,F,13,N,12,Tiger Shark
1980,Unprovoked,BRZ,Swimming,M,18,N,12,Unknown Shark
1980,Unprovoked,SA,Surfing,M,24,N,14,White Shark
1980,Provoked,SA,Fishing,M,29,N,5,Zambesi Shark
1980,Unprovoked,SA,Swimming,M,25,N,18,Raggedtooth Shark
1980,Unprovoked,CHI,Diving,M,18,Y,11,White Shark
1980,Unprovoked,SA,Fishing,M,20,N,12,Unknown Shark
1979,Unprovoked,SA,Swimming,M,18,N,16,Unknown Shark
1979,Unprovoked,USA,Surfing,M,20,N,10,White Shark
1979,Sea Disaster,USA,Swimming,M,56,N,10,Unknown Shark
1979,Provoked,SA,Fishing,M,25,N,14,White Shark
1979,Unprovoked,USA,Swimming,M,24,N,13,Unknown Shark
1979,Unprovoked,USA,Surfing,M,8,N,10,Unknown Shark
1979,Unprovoked,USA,Surfing,M,27,N,11,Blacktip Shark
1979,Unprovoked,USA,Diving,M,18,N,10,White Shark
1979,Unprovoked,SA,Surfing,M,19,N,13,Unknown Shark
1978,Unprovoked,SA,Fishing,M,23,Y,16,White Shark
1978,Unprovoked,SA,Fishing,M,18,N,18,Unknown Shark
1978,Unprovoked,SA,Fishing,M,27,N,16,White Shark
1978,Unprovoked,IT,Diving,M,18,N,11,White Shark
1978,Unprovoked,USA,Wading,M,18,N,12,Unknown Shark
1978,Unprovoked,SA,Fishing,M,18,N,3,Unknown Shark
1978,Unprovoked,SA,Surfing,M,17,N,12,Blacktip Shark
1977,Sea Disaster,USA,Swimming,M,49,N,22,Unknown Shark
1977,Unprovoked,SA,Surfing,M,18,N,10,Tiger Shark
1977,Unprovoked,SA,Fishing,M,25,N,16,White Shark
1977,Unprovoked,AUS,Surfing,M,17,N,16,White Shark
1977,Boating,SA,Fishing,M,18,N,13,White Shark
1977,Unprovoked,USA,Diving,M,20,N,11,White Shark
1977,Sea Disaster,USA,Fishing,M,21,N,22,Unknown Shark
1977,Provoked,USA,Fishing,M,27,N,12,Bull Shark
1977,Unprovoked,SA,Swimming,M,31,N,17,Unknown Shark
1977,Unprovoked,MEX,Swimming,M,18,Y,14,Unknown Shark
1976,Unprovoked,USA,Diving,M,29,N,9,White Shark
1976,Unprovoked,SA,Messing with Sharks,M,19,N,16,White Shark
1976,Unprovoked,USA,Surfing,M,19,N,10,Bull Shark
1976,Unprovoked,USA,Surfing,M,25,N,14,White Shark
1976,Unprovoked,SA,Surfing,M,20,N,11,White Shark
1976,Unprovoked,USA,Surfing,M,15,N,14,Tiger Shark
1976,Unprovoked,USA,Surfing,M,19,N,14,White Shark
1976,Unprovoked,USA,Fishing,M,24,N,10,Unknown Shark
1976,Unprovoked,USA,Diving,M,17,N,22,Unknown Shark
1976,Unprovoked,USA,Standing,M,21,N,14,Unknown Shark
1976,Provoked,SA,Fishing,M,18,N,7,White Shark
1976,Unprovoked,NZ,Fishing,M,18,Y,13,Whaler Shark
1975,Unprovoked,USA,Fishing,M,27,N,12,White Shark
1975,Unprovoked,SA,Standing,M,33,N,10,Unknown Shark
1975,Unprovoked,USA,Fishing,M,18,N,11,Unknown Shark
1975,Unprovoked,SA,Surfing,M,19,N,13,White Shark
1975,Unprovoked,USA,Swimming,M,20,N,12,Unknown Shark
1975,Unprovoked,USA,Diving,M,44,N,13,White Shark
1975,Unprovoked,AUS,Diving,M,37,Y,12,White Shark
1975,Unprovoked,USA,Diving,M,23,N,14,White Shark
1975,Unprovoked,USA,Diving,M,34,N,13,White Shark
1975,Unprovoked,USA,Swimming,F,14,N,10,Unknown Shark
1975,Unprovoked,USA,Swimming,M,18,N,16,Unknown Shark
1975,Unprovoked,USA,Standing,F,15,N,14,Unknown Shark
1975,Unprovoked,USA,Surfing,M,17,N,10,Unknown Shark
1975,Unprovoked,SA,Fishing,M,18,N,12,White Shark
1975,Unprovoked,SA,Surfing,M,16,N,10,Unknown Shark
1975,Unprovoked,AUS,Swimming,M,12,Y,18,White Shark
1974,Unprovoked,USA,Standing,M,24,N,12,Unknown Shark
1974,Unprovoked,USA,Surfing,M,17,N,7,White Shark
1974,Unprovoked,USA,Diving,M,29,N,13,White Shark
1974,Unprovoked,ISR,Swimming,F,20,N,17,Mako Shark
1974,Unprovoked,USA,Diving,M,41,N,17,White Shark
1974,Unprovoked,USA,Diving,M,48,N,17,White Shark
1974,Unprovoked,USA,Surfing,M,24,N,10,White Shark
1974,Unprovoked,CRO,Surfing,M,21,Y,15,White Shark
1974,Unprovoked,USA,Swimming,F,61,N,8,Unknown Shark
1974,Unprovoked,USA,Diving,M,45,N,11,White Shark
1974,Unprovoked,SA,Fishing,M,22,N,12,Raggedtooth Shark
1974,Unprovoked,SA,Standing,M,19,N,15,Unknown Shark
1974,Unprovoked,SA,Surfing,M,17,N,16,Unknown Shark
1974,Unprovoked,SA,Swimming,M,14,N,19,Unknown Shark
1974,Unprovoked,SA,Swimming,M,19,N,19,Unknown Shark
1974,Boating,SA,Fishing,M,18,N,22,White Shark
1974,Unprovoked,SA,Swimming,M,33,N,14,Unknown Shark
1973,Unprovoked,MOZ,Fishing,M,41,N,11,Unknown Shark
1973,Unprovoked,MOZ,Swimming,M,20,Y,12,Unknown Shark
1973,Unprovoked,MEX,Swimming,M,20,Y,12,Unknown Shark
1973,Unprovoked,USA,Surfing,M,13,N,12,Unknown Shark
1973,Unprovoked,BAH,Fishing,M,11,N,14,Bull Shark
1973,Unprovoked,MEX,Fishing,M,37,Y,16,White Shark
1973,Unprovoked,MEX,Wading,M,45,Y,18,Unknown Shark
1973,Unprovoked,MOZ,Fishing,M,28,Y,10,Unknown Shark
1973,Unprovoked,SA,Fishing,M,26,N,10,Blacktip Shark
1973,Unprovoked,SA,Surfing,M,13,N,8,Unknown Shark
1972,Unprovoked,SA,Swimming,M,29,N,14,Unknown Shark
1972,Unprovoked,MOZ,Swimming,M,25,N,15,Unknown Shark
1972,Unprovoked,MEX,Surfing,M,17,Y,12,Unknown Shark
1972,Unprovoked,SA,Swimming,M,18,N,9,White Shark
1972,Unprovoked,USA,Surfing,M,18,N,10,White Shark
1972,Unprovoked,USA,Surfing,M,15,N,10,Unknown Shark
1972,Unprovoked,USA,Surfing,M,22,N,11,Unknown Shark
1972,Unprovoked,USA,Diving,M,32,N,13,White Shark
1972,Unprovoked,MOZ,Swimming,M,19,Y,17,Unknown Shark
1972,Unprovoked,AUS,Surfing,M,18,N,11,Unknown Shark
1972,Unprovoked,SA,Sitting in shallows,F,30,N,20,Zambesi Shark
1972,Unprovoked,MOZ,Standing,M,24,N,16,White Shark
1971,Unprovoked,SA,Swimming,F,16,N,14,White Shark
1971,Unprovoked,USA,Surfing,M,18,N,12,Unknown Shark
1971,Unprovoked,SA,Swimming,M,25,N,10,Unknown Shark
1971,Unprovoked,CRO,Swimming,M,34,Y,10,White Shark
1971,Provoked,AUS,Fishing,M,26,N,13,Nurse Shark
1971,Unprovoked,USA,Wading,M,8,N,12,Unknown Shark
1971,Unprovoked,SA,Surfing,M,21,N,15,White Shark
1971,Unprovoked,SA,Swimming,M,50,Y,11,White Shark
1971,Unprovoked,MEX,Surfing,M,19,Y,11,Unknown Shark
1971,Unprovoked,NZ,Surfing,M,16,N,10,White Shark
1971,Unprovoked,AUS,Swimming,M,18,N,16,Unknown Shark
1970,Unprovoked,MOZ,Fishing,M,18,Y,15,Unknown Shark
1970,Unprovoked,MIC,Fishing,M,18,N,23,Unknown Shark
1970,Unprovoked,MIC,Diving,M,43,N,10,Unknown Shark
1970,Unprovoked,USA,Swimming,M,18,N,11,Unknown Shark
1970,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1970,Unprovoked,USA,Surfing,M,18,N,22,Mako Shark
1970,Provoked,SA,Diving,M,25,N,16,Raggedtooth Shark
1970,Unprovoked,GRE,Wading,M,16,Y,14,Unknown Shark
1970,Unprovoked,GRE,Wading,M,18,Y,14,Unknown Shark
1970,Unprovoked,GRE,Swimming,M,14,Y,16,Unknown Shark
1970,Unprovoked,USA,Wading,M,19,N,12,Unknown Shark
1970,Unprovoked,IRQ,Shore Activity,F,28,N,12,Unknown Shark
1970,Unprovoked,IRQ,Swimming,M,35,Y,12,Unknown Shark
1970,Unprovoked,IRQ,Fishing,M,35,N,12,Unknown Shark
1969,Unprovoked,AUS,Swimming,M,15,N,12,Unknown Shark
1969,Unprovoked,USA,Diving,M,18,N,10,White Shark
1969,Unprovoked,USA,Diving,M,53,N,11,White Shark
1969,Unprovoked,USA,Swimming,M,18,N,12,Unknown Shark
1969,Unprovoked,USA,Surfing,M,15,N,10,Unknown Shark
1969,Unprovoked,USA,Surfing,M,13,N,16,Unknown Shark
1969,Provoked,USA,Surfing,M,13,N,16,Nurse Shark
1969,Unprovoked,USA,Diving,M,18,N,13,White Shark
1969,Unprovoked,JAM,Diving,M,27,N,10,Unknown Shark
1969,Unprovoked,USA,Wading,M,8,N,20,Unknown Shark
1969,Provoked,USA,Fishing,M,18,N,19,Unknown Shark
1969,Provoked,USA,Diving,M,23,N,11,Nurse Shark
1969,Unprovoked,DR,Surfing,M,18,N,16,Unknown Shark
1969,Unprovoked,USA,Surfing,M,16,N,17,White Shark
